               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.042266,            0.022618,                   0,             0.71537,             0.73222,             0.76652,             0.36478,            0.043166,            0.024556,                   0,           0.0020067,           0.0020067,           0.0020067
                  39,            0.042391,            0.022967,                   0,             0.72044,             0.73241,             0.76988,             0.36615,            0.043171,            0.024503,                   0,           0.0019933,           0.0019933,           0.0019933
                  40,            0.042338,            0.022929,                   0,             0.72151,             0.73139,             0.76994,             0.36681,            0.043166,            0.024496,                   0,             0.00198,             0.00198,             0.00198
                  41,            0.042108,             0.02244,                   0,             0.72046,             0.73146,             0.76964,             0.36637,            0.043141,            0.024541,                   0,           0.0019667,           0.0019667,           0.0019667
                  42,            0.042282,            0.022664,                   0,             0.72063,             0.72981,              0.7682,             0.36627,             0.04313,            0.024576,                   0,           0.0019533,           0.0019533,           0.0019533
                  43,            0.042126,            0.022689,                   0,             0.72303,             0.72954,             0.76889,             0.36622,             0.04314,            0.024559,                   0,             0.00194,             0.00194,             0.00194
                  44,            0.042144,            0.022719,                   0,             0.72216,             0.73019,             0.76933,             0.36601,            0.043169,            0.024567,                   0,           0.0019267,           0.0019267,           0.0019267
                  45,            0.042151,            0.022905,                   0,             0.72161,             0.72917,             0.76837,             0.36427,            0.043233,            0.024586,                   0,           0.0019133,           0.0019133,           0.0019133
                  46,            0.042124,            0.022673,                   0,             0.72047,             0.72943,             0.76689,             0.36453,            0.043216,            0.024591,                   0,              0.0019,              0.0019,              0.0019
                  47,             0.04193,            0.022539,                   0,              0.7183,             0.73211,             0.76701,             0.36502,            0.043199,            0.024606,                   0,           0.0018867,           0.0018867,           0.0018867
                  48,            0.041888,            0.022441,                   0,             0.71707,             0.73075,             0.76633,             0.36489,            0.043197,            0.024628,                   0,           0.0018733,           0.0018733,           0.0018733
                  49,             0.04175,            0.022449,                   0,             0.71856,                0.73,              0.7673,             0.36524,            0.043189,             0.02462,                   0,             0.00186,             0.00186,             0.00186
                  50,            0.041808,            0.022551,                   0,             0.71809,             0.72966,             0.76638,             0.36486,            0.043191,            0.024614,                   0,           0.0018467,           0.0018467,           0.0018467
                  51,            0.041772,            0.022557,                   0,             0.71941,             0.72801,             0.76658,             0.36503,              0.0432,            0.024628,                   0,           0.0018333,           0.0018333,           0.0018333
                  52,            0.041892,            0.022554,                   0,              0.7216,             0.72642,             0.76663,             0.36557,            0.043169,            0.024623,                   0,             0.00182,             0.00182,             0.00182
                  53,            0.041703,             0.02268,                   0,             0.72313,             0.72525,             0.76648,             0.36478,            0.043162,            0.024634,                   0,           0.0018067,           0.0018067,           0.0018067
                  54,            0.041605,            0.022464,                   0,             0.72118,             0.72792,              0.7664,             0.36462,            0.043152,            0.024639,                   0,           0.0017933,           0.0017933,           0.0017933
                  55,            0.041684,              0.0226,                   0,             0.72182,             0.72721,             0.76608,             0.36448,            0.043172,            0.024642,                   0,             0.00178,             0.00178,             0.00178
                  56,            0.041745,            0.022656,                   0,             0.72112,              0.7271,             0.76584,             0.36407,            0.043184,            0.024656,                   0,           0.0017667,           0.0017667,           0.0017667
                  57,            0.041731,            0.022609,                   0,             0.72227,             0.72581,             0.76541,             0.36401,            0.043192,            0.024654,                   0,           0.0017533,           0.0017533,           0.0017533
                  58,            0.041626,            0.022436,                   0,             0.72107,             0.72638,             0.76521,              0.3638,            0.043201,            0.024658,                   0,             0.00174,             0.00174,             0.00174
                  59,            0.041553,            0.022538,                   0,             0.72093,             0.72596,             0.76481,             0.36357,             0.04321,            0.024658,                   0,           0.0017267,           0.0017267,           0.0017267
                  60,            0.041434,            0.022071,                   0,             0.71994,             0.72706,             0.76517,             0.36369,            0.043213,            0.024658,                   0,           0.0017133,           0.0017133,           0.0017133
                  61,            0.041383,             0.02258,                   0,             0.72077,             0.72657,             0.76546,             0.36378,            0.043217,            0.024658,                   0,              0.0017,              0.0017,              0.0017
                  62,            0.041545,            0.022564,                   0,             0.71944,               0.728,             0.76508,             0.36347,            0.043218,            0.024661,                   0,           0.0016867,           0.0016867,           0.0016867
                  63,            0.041382,            0.022415,                   0,             0.72065,             0.72683,             0.76485,             0.36343,            0.043222,            0.024663,                   0,           0.0016733,           0.0016733,           0.0016733
                  64,            0.041137,            0.022332,                   0,             0.72106,             0.72634,             0.76497,              0.3633,            0.043227,            0.024661,                   0,             0.00166,             0.00166,             0.00166
                  65,            0.041165,            0.022153,                   0,             0.72172,             0.72612,             0.76506,             0.36304,            0.043235,             0.02466,                   0,           0.0016467,           0.0016467,           0.0016467
                  66,            0.041207,            0.022362,                   0,             0.72032,             0.72751,             0.76498,             0.36309,            0.043238,            0.024658,                   0,           0.0016333,           0.0016333,           0.0016333
                  67,            0.041286,            0.022162,                   0,             0.71893,             0.72935,             0.76536,             0.36294,            0.043241,             0.02466,                   0,             0.00162,             0.00162,             0.00162
                  68,            0.041257,             0.02238,                   0,             0.71883,             0.73007,             0.76589,             0.36294,            0.043243,            0.024662,                   0,           0.0016067,           0.0016067,           0.0016067
                  69,            0.041114,            0.022107,                   0,             0.71901,             0.72958,             0.76532,             0.36264,            0.043251,            0.024664,                   0,           0.0015933,           0.0015933,           0.0015933
                  70,            0.040893,            0.022066,                   0,             0.71902,             0.72978,             0.76547,             0.36265,            0.043252,            0.024664,                   0,             0.00158,             0.00158,             0.00158
                  71,            0.041262,            0.022236,                   0,             0.71817,             0.73011,             0.76531,             0.36263,            0.043255,            0.024666,                   0,           0.0015667,           0.0015667,           0.0015667
                  72,             0.04105,            0.022253,                   0,             0.71761,             0.72984,             0.76476,             0.36264,            0.043253,            0.024666,                   0,           0.0015533,           0.0015533,           0.0015533
                  73,            0.041022,            0.022199,                   0,             0.71703,             0.73033,             0.76465,             0.36243,            0.043256,            0.024667,                   0,             0.00154,             0.00154,             0.00154
                  74,            0.040921,            0.022163,                   0,             0.71654,             0.73067,             0.76441,             0.36235,            0.043256,            0.024672,                   0,           0.0015267,           0.0015267,           0.0015267
                  75,            0.040872,            0.021835,                   0,             0.71694,             0.73049,             0.76423,             0.36262,             0.04326,             0.02467,                   0,           0.0015133,           0.0015133,           0.0015133
                  76,            0.040855,            0.022025,                   0,             0.71592,             0.73113,              0.7637,             0.36255,             0.04326,             0.02467,                   0,              0.0015,              0.0015,              0.0015
                  77,             0.04099,             0.02223,                   0,             0.71652,             0.73097,             0.76371,              0.3624,            0.043262,            0.024671,                   0,           0.0014867,           0.0014867,           0.0014867
                  78,            0.040885,            0.022156,                   0,               0.717,             0.73052,             0.76383,             0.36248,            0.043263,            0.024667,                   0,           0.0014733,           0.0014733,           0.0014733
