,File,Energy inside GT,Pointing game,Head,Level
257,original_LS-506_3_5,0.024992989376187325,Hit,P3,LEVEL_II
258,original_LS-021_3_1,0.013579062186181545,Miss,P3,LEVEL_II
259,original_LS-541_5_7,0.02591703087091446,Miss,P3,LEVEL_II
260,original_LS-218_0_4,0.000400146353058517,Miss,P3,LEVEL_II
261,original_LS-218_0_0,0.003907524514943361,Miss,P3,LEVEL_II
262,original_LS-506_5_3,0.14351223409175873,Hit,P3,LEVEL_II
263,original_LS-276_2_2,0.046695295721292496,Hit,P3,LEVEL_II
264,original_LS-541_3_0,0.0015282753156498075,Miss,P3,LEVEL_II
265,original_LS-580_1_2,0.13550807535648346,Hit,P3,LEVEL_II
266,original_LS-580_3_4,0.013288960792124271,Miss,P3,LEVEL_II
267,original_LS-218_3_2,0.24394236505031586,Hit,P3,LEVEL_II
268,original_LS-218_2_3,0.019149186089634895,Hit,P3,LEVEL_II
269,original_LS-541_4_7,0.03679867833852768,Miss,P3,LEVEL_II
270,original_LS-580_5_3,0.000977375777438283,Miss,P3,LEVEL_II
271,original_LS-580_3_2,0.0034088988322764635,Miss,P3,LEVEL_II
272,original_LS-276_1_6,0.03520030900835991,Hit,P3,LEVEL_II
273,original_LS-580_0_3,0.5303774476051331,Hit,P3,LEVEL_II
274,original_LS-021_2_5,0.08919311314821243,Hit,P3,LEVEL_II
275,original_LS-168_3_4,0.13728393614292145,Hit,P3,LEVEL_II
276,original_LS-506_3_6,0.25438785552978516,Miss,P3,LEVEL_II
277,original_LS-580_4_3,0.41067320108413696,Hit,P3,LEVEL_II
278,original_LS-515_2_4,0.3402920067310333,Hit,P3,LEVEL_II
279,original_LS-506_4_3,0.2561720311641693,Hit,P3,LEVEL_II
280,original_LS-218_3_6,0.5626581907272339,Miss,P3,LEVEL_II
281,original_LS-399_4_0,0.27577149868011475,Hit,P3,LEVEL_II
282,original_LS-218_2_4,0.3736836612224579,Hit,P3,LEVEL_II
283,original_LS-541_0_5,0.3824409544467926,Hit,P3,LEVEL_II
284,original_LS-605_2_4,0.2446373999118805,Hit,P3,LEVEL_II
285,original_LS-580_4_4,0.10304965823888779,Hit,P3,LEVEL_II
286,original_LS-218_2_2,0.16390205919742584,Hit,P3,LEVEL_II
287,original_LS-541_2_4,0.9101037979125977,Hit,P3,LEVEL_II
288,original_LS-276_2_6,0.04529614746570587,Miss,P3,LEVEL_II
289,original_LS-608_4_6,0.09604579210281372,Hit,P3,LEVEL_II
290,original_LS-541_3_1,0.7937392592430115,Hit,P3,LEVEL_II
291,original_LS-580_2_3,0.0023941369727253914,Miss,P3,LEVEL_II
292,original_LS-021_2_4,0.2171461135149002,Miss,P3,LEVEL_II
293,original_LS-172_2_4,0.7750622630119324,Hit,P3,LEVEL_II
294,original_LS-541_3_4,0.5625237226486206,Hit,P3,LEVEL_II
295,original_LS-276_2_1,0.029251713305711746,Miss,P3,LEVEL_II
296,original_LS-168_3_1,0.38370463252067566,Hit,P3,LEVEL_II
297,original_LS-276_4_2,0.02878631465137005,Hit,P3,LEVEL_II
298,original_LS-168_2_0,0.15895797312259674,Hit,P3,LEVEL_II
299,original_LS-276_1_4,0.0842924565076828,Hit,P3,LEVEL_II
300,original_LS-021_2_1,0.16500122845172882,Hit,P3,LEVEL_II
301,original_LS-276_3_2,0.03355156630277634,Miss,P3,LEVEL_II
302,original_LS-276_3_7,0.024103688076138496,Miss,P3,LEVEL_II
303,original_LS-172_1_2,0.038404177874326706,Hit,P3,LEVEL_II
304,original_LS-168_4_1,0.00038927688729017973,Miss,P3,LEVEL_II
305,original_LS-168_2_2,0.1057332307100296,Hit,P3,LEVEL_II
306,original_LS-541_1_5,0.9147223830223083,Hit,P3,LEVEL_II
307,original_LS-172_3_4,0.631101667881012,Hit,P3,LEVEL_II
308,original_LS-276_1_3,0.08353661000728607,Hit,P3,LEVEL_II
309,original_LS-276_4_6,0.012127635069191456,Miss,P3,LEVEL_II
310,original_LS-168_2_4,0.1731405407190323,Hit,P3,LEVEL_II
311,original_LS-608_3_2,0.06262306869029999,Miss,P3,LEVEL_II
312,original_LS-580_5_4,0.00038941018283367157,Miss,P3,LEVEL_II
313,original_LS-608_3_3,0.10649576038122177,Hit,P3,LEVEL_II
314,original_LS-172_1_0,0.0016185736749321222,Miss,P3,LEVEL_II
315,original_LS-608_1_5,0.38513070344924927,Hit,P3,LEVEL_II
316,original_LS-580_0_2,0.3115588426589966,Hit,P3,LEVEL_II
317,original_LS-608_4_3,0.6480715274810791,Hit,P3,LEVEL_II
318,original_LS-218_2_5,0.5285719037055969,Hit,P3,LEVEL_II
319,original_LS-276_1_1,0.007034266367554665,Miss,P3,LEVEL_II
320,original_LS-608_5_3,0.5045337677001953,Hit,P3,LEVEL_II
321,original_LS-218_2_6,0.3712936341762543,Hit,P3,LEVEL_II
322,original_LS-608_4_4,0.0287751704454422,Hit,P3,LEVEL_II
323,original_LS-218_1_5,0.08844227343797684,Miss,P3,LEVEL_II
324,original_LS-218_0_2,0.37705203890800476,Hit,P3,LEVEL_II
325,original_LS-113_3_1,0.1333739459514618,Hit,P3,LEVEL_III
326,original_LS-099_3_3,0.2998109757900238,Hit,P3,LEVEL_III
327,original_LS-068_4_3,0.35593926906585693,Miss,P3,LEVEL_III
328,original_LS-505_4_3,0.4288923442363739,Hit,P3,LEVEL_III
329,original_LS-485_0_1,0.02825796790421009,Miss,P3,LEVEL_III
330,original_LS-113_0_3,0.24999982118606567,Hit,P3,LEVEL_III
331,original_LS-425_4_4,0.039798080921173096,Miss,P3,LEVEL_III
332,original_LS-623_3_2,0.5454787015914917,Hit,P3,LEVEL_III
333,original_LS-068_5_3,0.19711466133594513,Miss,P3,LEVEL_III
334,original_LS-623_3_3,0.0,Miss,P3,LEVEL_III
335,original_LS-321_2_3,0.42903903126716614,Hit,P3,LEVEL_III
336,original_LS-505_3_3,0.49540987610816956,Hit,P3,LEVEL_III
337,original_LS-387_2_3,0.5512126088142395,Hit,P3,LEVEL_III
338,original_LS-113_4_6,0.3136329650878906,Hit,P3,LEVEL_III
339,original_LS-068_4_1,0.054924894124269485,Hit,P3,LEVEL_III
340,original_LS-505_3_4,0.41285043954849243,Hit,P3,LEVEL_III
341,original_LS-640_2_5,0.041170842945575714,Hit,P3,LEVEL_III
342,original_LS-113_5_1,0.08088083565235138,Hit,P3,LEVEL_III
343,original_LS-640_2_3,0.8551116585731506,Hit,P3,LEVEL_III
344,original_LS-505_2_4,0.5469653606414795,Hit,P3,LEVEL_III
345,original_LS-640_3_2,0.14512215554714203,Miss,P3,LEVEL_III
346,original_LS-113_4_5,0.21568769216537476,Hit,P3,LEVEL_III
347,original_LS-479_0_2,0.15035925805568695,Miss,P3,LEVEL_III
348,original_LS-425_3_3,0.5674600601196289,Hit,P3,LEVEL_III
349,original_LS-113_1_5,0.48459166288375854,Hit,P3,LEVEL_III
350,original_LS-623_2_3,0.32186707854270935,Hit,P3,LEVEL_III
351,original_LS-113_4_1,0.13415485620498657,Hit,P3,LEVEL_III
352,original_LS-068_4_0,0.5421616435050964,Hit,P3,LEVEL_III
353,original_LS-068_3_2,0.5169215202331543,Hit,P3,LEVEL_III
354,original_LS-342_1_3,0.13093289732933044,Hit,P3,LEVEL_III
355,original_LS-321_1_5,0.15683549642562866,Hit,P3,LEVEL_III
356,original_LS-485_0_2,0.25529178977012634,Miss,P3,LEVEL_III
357,original_LS-068_1_3,0.09515641629695892,Hit,P3,LEVEL_III
358,original_LS-321_2_4,0.5325998067855835,Hit,P3,LEVEL_III
359,original_LS-623_2_4,0.2799549698829651,Hit,P3,LEVEL_III
360,original_LS-623_4_3,0.1742594838142395,Hit,P3,LEVEL_III
361,original_LS-387_2_2,0.041066136211156845,Miss,P3,LEVEL_III
362,original_LS-640_3_4,0.07501102983951569,Hit,P3,LEVEL_III
363,original_LS-068_3_0,0.10385008901357651,Hit,P3,LEVEL_III
364,original_LS-113_0_0,0.5262107253074646,Hit,P3,LEVEL_III
365,original_LS-113_3_3,0.10759546607732773,Miss,P3,LEVEL_III
366,original_LS-425_3_4,0.6199463605880737,Hit,P3,LEVEL_III
367,original_LS-387_2_4,0.11405885219573975,Hit,P3,LEVEL_III
368,original_LS-428_2_3,0.6808171272277832,Hit,P3,LEVEL_III
369,original_LS-113_4_2,0.029559267684817314,Hit,P3,LEVEL_III
370,original_LS-113_3_2,0.2834438681602478,Hit,P3,LEVEL_III
371,original_LS-099_2_2,0.6075597405433655,Hit,P3,LEVEL_III
372,original_LS-113_1_2,0.22209617495536804,Miss,P3,LEVEL_III
373,original_LS-479_1_2,0.47467678785324097,Miss,P3,LEVEL_III
374,original_LS-113_1_6,0.24344508349895477,Hit,P3,LEVEL_III
375,original_LS-068_2_2,0.501334547996521,Hit,P3,LEVEL_III
