,File,Energy inside Thyrocyte,Energy inside Confounder,Pointing game,Head,Level,Thyrocyte Count,Confounder Count
3686,original_LS-505_4_6,0.0,0.23452529311180115,confounder,P4,LEVEL_III,0,11
3687,original_LS-289_3_7,0.0007498645572923124,0.07153542339801788,background,P4,LEVEL_III,2,4
3688,original_LS-346_2_2,0.0018670872086659074,0.033591531217098236,background,P4,LEVEL_III,2,3
3689,original_LS-510_0_5,0.0,0.18388716876506805,background,P4,LEVEL_III,0,13
3690,original_LS-507_5_6,0.0,0.03785587474703789,background,P4,LEVEL_III,0,2
3691,original_LS-507_2_0,0.0,0.11322265863418579,background,P4,LEVEL_III,0,8
3692,original_LS-507_5_0,0.0,0.027141479775309563,background,P4,LEVEL_III,0,3
3693,original_LS-623_1_3,0.0,0.1444704234600067,background,P4,LEVEL_III,0,11
3694,original_LS-270_0_1,0.0,0.1438644379377365,background,P4,LEVEL_III,0,9
3695,original_LS-623_4_5,0.0,0.09523890167474747,background,P4,LEVEL_III,0,7
3696,original_LS-507_3_4,0.0,0.0855284258723259,confounder,P4,LEVEL_III,0,8
3697,original_LS-510_2_3,0.0029375189915299416,0.4024507403373718,confounder,P4,LEVEL_III,6,29
3698,original_LS-149_2_7,0.0,0.03955798223614693,background,P4,LEVEL_III,0,1
3699,original_LS-505_3_0,0.0,0.008125346153974533,background,P4,LEVEL_III,0,2
3700,original_LS-100_1_1,0.0,0.049692586064338684,background,P4,LEVEL_III,0,4
3701,original_LS-623_0_2,0.0,0.5388578772544861,background,P4,LEVEL_III,0,42
3702,original_LS-480_3_0,0.0,8.591800724389032e-05,background,P4,LEVEL_III,0,1
3703,original_LS-510_2_1,0.0,0.16694538295269012,confounder,P4,LEVEL_III,0,14
3704,original_LS-505_2_7,0.0,0.08810897916555405,background,P4,LEVEL_III,0,6
3705,original_LS-640_4_6,0.0,0.12777774035930634,background,P4,LEVEL_III,0,10
3706,original_LS-270_1_4,0.9484788179397583,0.018597787246108055,thyrocyte,P4,LEVEL_III,45,9
3707,original_LS-510_1_2,0.0,0.269248366355896,confounder,P4,LEVEL_III,0,19
3708,original_LS-270_3_0,0.005208457820117474,0.15624049305915833,background,P4,LEVEL_III,1,14
3709,original_LS-480_2_4,0.0,0.045708443969488144,background,P4,LEVEL_III,0,6
3710,original_LS-228_4_7,0.0,0.027834957465529442,background,P4,LEVEL_III,0,4
3711,original_LS-508_2_7,0.0,0.13803258538246155,background,P4,LEVEL_III,0,11
3712,original_LS-510_1_3,0.0,0.34352561831474304,background,P4,LEVEL_III,0,27
3713,original_LS-346_1_0,0.010361477732658386,0.10866712778806686,confounder,P4,LEVEL_III,3,6
3714,original_LS-507_2_2,0.00020044697157572955,0.14438287913799286,confounder,P4,LEVEL_III,1,11
3715,original_LS-508_3_3,0.0445372574031353,0.023315539583563805,background,P4,LEVEL_III,6,4
3716,original_LS-505_5_2,0.0,0.07910234481096268,background,P4,LEVEL_III,0,8
3717,original_LS-149_1_3,2.913784555858001e-05,0.004765164107084274,background,P4,LEVEL_III,1,1
3718,original_LS-289_2_3,0.8937795758247375,0.004755491856485605,thyrocyte,P4,LEVEL_III,39,3
3719,original_LS-228_3_1,0.0,0.020788967609405518,background,P4,LEVEL_III,0,4
3720,original_LS-228_2_2,0.0,0.1296183317899704,background,P4,LEVEL_III,0,10
3721,original_LS-270_3_4,0.00035320379538461566,0.0628841370344162,confounder,P4,LEVEL_III,3,6
3722,original_LS-505_1_1,0.0,0.07824782282114029,background,P4,LEVEL_III,0,4
3723,original_LS-507_0_5,0.0,0.195633202791214,confounder,P4,LEVEL_III,0,12
3724,original_LS-232_3_3,0.5963438153266907,0.0,thyrocyte,P4,LEVEL_III,12,2
3725,original_LS-149_1_5,8.677210280438885e-05,0.0,background,P4,LEVEL_III,3,0
3726,original_LS-640_3_5,0.0,0.19300584495067596,confounder,P4,LEVEL_III,0,14
3727,original_LS-507_2_3,0.0,0.14153249561786652,confounder,P4,LEVEL_III,0,12
3728,original_LS-623_0_1,0.0,0.5508590936660767,confounder,P4,LEVEL_III,0,46
3729,original_LS-270_5_6,0.0,0.02348284423351288,background,P4,LEVEL_III,0,2
3730,original_LS-289_4_3,0.0,0.2173641175031662,background,P4,LEVEL_III,0,11
3731,original_LS-228_5_2,0.0,0.06473097205162048,background,P4,LEVEL_III,0,1
3732,original_LS-228_1_1,0.0,0.05968913063406944,background,P4,LEVEL_III,0,4
3733,original_LS-289_5_2,0.0,0.04415504261851311,background,P4,LEVEL_III,0,4
3734,original_LS-100_2_7,0.0,0.0626479908823967,background,P4,LEVEL_III,0,5
3735,original_LS-289_4_4,0.006285753566771746,0.28809332847595215,confounder,P4,LEVEL_III,5,17
3736,original_LS-640_5_5,0.0,0.05803697928786278,background,P4,LEVEL_III,0,3
3737,original_LS-480_3_2,0.0,0.014714578166604042,background,P4,LEVEL_III,0,2
3738,original_LS-346_2_1,0.0,0.04958866164088249,background,P4,LEVEL_III,0,3
3739,original_LS-228_5_7,0.0,0.008233854547142982,background,P4,LEVEL_III,0,1
3740,original_LS-507_2_6,0.0016435052966699004,0.15446126461029053,background,P4,LEVEL_III,1,8
3741,original_LS-508_3_0,0.0,0.25464630126953125,confounder,P4,LEVEL_III,0,19
3742,original_LS-623_1_6,0.0,0.2586533725261688,background,P4,LEVEL_III,0,17
3743,original_LS-510_3_2,0.9531104564666748,0.0005589172360487282,thyrocyte,P4,LEVEL_III,26,9
3744,original_LS-508_5_6,0.0,0.07722552120685577,background,P4,LEVEL_III,0,5
3745,original_LS-640_0_7,0.0,0.11102527379989624,background,P4,LEVEL_III,0,8
3746,original_LS-510_0_0,0.0,0.39379364252090454,confounder,P4,LEVEL_III,0,24
3747,original_LS-346_0_4,0.0,0.051204387098550797,background,P4,LEVEL_III,0,3
3748,original_LS-346_3_2,0.0,0.0028259449172765017,background,P4,LEVEL_III,0,2
3749,original_LS-508_5_3,0.36129796504974365,8.395820623263717e-05,thyrocyte,P4,LEVEL_III,6,1
3750,original_LS-505_2_3,0.9050255417823792,0.012710039503872395,thyrocyte,P4,LEVEL_III,26,5
3751,original_LS-640_3_0,0.0,0.22562770545482635,confounder,P4,LEVEL_III,0,12
3752,original_LS-270_4_7,0.0,0.10193145275115967,background,P4,LEVEL_III,0,4
3753,original_LS-270_0_6,0.0,0.05196195840835571,background,P4,LEVEL_III,0,4
3754,original_LS-232_0_5,0.007589682005345821,0.059953611344099045,background,P4,LEVEL_III,2,4
3755,original_LS-100_0_2,0.0,0.07752226293087006,background,P4,LEVEL_III,0,6
3756,original_LS-270_0_2,0.0,0.12486445158720016,background,P4,LEVEL_III,0,8
3757,original_LS-558_1_2,0.043433040380477905,0.16399691998958588,background,P4,LEVEL_IV,6,11
3758,original_LS-504_3_8,0.0,0.000866361428052187,background,P4,LEVEL_IV,0,1
