,File,Energy inside Thyrocyte,Energy inside Confounder,Pointing game,Head,Level,Thyrocyte Count,Confounder Count
2087,original_LS-420_0_3,0.137873113155365,0.0,background,P3,LEVEL_V,17,1
2088,original_LS-420_2_0,0.5706508755683899,0.021541092544794083,thyrocyte,P3,LEVEL_V,56,2
2089,original_LS-065_0_4,0.0,4.2157727875746787e-05,background,P3,LEVEL_V,0,1
2090,original_LS-091_2_1,0.0,0.0,background,P3,LEVEL_V,0,1
2091,original_LS-537_4_5,0.03501176834106445,0.0,background,P3,LEVEL_V,3,0
2092,original_LS-537_4_6,0.1313660442829132,0.0,thyrocyte,P3,LEVEL_V,11,0
2093,original_LS-267_3_4,0.48182234168052673,0.0005513460491783917,thyrocyte,P3,LEVEL_V,39,1
2094,original_LS-051_3_2,0.204667329788208,0.0,background,P3,LEVEL_V,29,0
2095,original_LS-127_2_5,0.17471067607402802,0.0,thyrocyte,P3,LEVEL_V,2,0
2096,original_LS-051_1_3,0.12838156521320343,0.0,thyrocyte,P3,LEVEL_V,9,0
2097,original_LS-365_3_3,0.06569763273000717,0.0,background,P3,LEVEL_V,11,1
2098,original_LS-420_0_1,0.0,0.2366858869791031,confounder,P3,LEVEL_V,0,15
2099,original_LS-070_1_5,0.6190441250801086,0.0,background,P3,LEVEL_V,51,0
2100,original_LS-070_1_4,0.307474285364151,0.0,thyrocyte,P3,LEVEL_V,27,0
2101,original_LS-420_2_7,0.0,0.07562536001205444,background,P3,LEVEL_V,0,1
2102,original_LS-365_4_4,0.31172630190849304,0.015520724467933178,thyrocyte,P3,LEVEL_V,17,5
2103,original_LS-267_1_1,0.4714314341545105,0.004985518753528595,thyrocyte,P3,LEVEL_V,20,1
2104,original_LS-070_4_7,0.0,0.0,background,P3,LEVEL_V,1,0
2105,original_LS-189_1_3,0.0,0.24449031054973602,background,P3,LEVEL_V,1,8
2106,original_LS-444_5_7,0.0063360026106238365,0.0,background,P3,LEVEL_V,4,0
2107,original_LS-051_3_5,0.05821794271469116,0.0,thyrocyte,P3,LEVEL_V,8,0
2108,original_LS-267_0_8,0.0,0.002292129909619689,background,P3,LEVEL_V,0,1
2109,original_LS-070_3_5,0.31235185265541077,0.0,background,P3,LEVEL_V,19,0
2110,original_LS-365_2_0,0.0057427226565778255,0.0,background,P3,LEVEL_V,17,0
2111,original_LS-267_2_2,0.40797853469848633,0.0,thyrocyte,P3,LEVEL_V,36,0
2112,original_LS-267_0_1,0.00040512136183679104,0.010725445114076138,background,P3,LEVEL_V,5,3
2113,original_LS-420_0_4,0.19813178479671478,0.0,background,P3,LEVEL_V,19,0
2114,original_LS-189_0_6,0.0,0.12352539598941803,background,P3,LEVEL_V,0,9
2115,original_LS-444_3_6,0.08753710985183716,0.036805830895900726,background,P3,LEVEL_V,7,5
2116,original_LS-189_1_1,0.0012261592783033848,0.1787615865468979,background,P3,LEVEL_V,1,10
2117,original_LS-444_4_2,0.16938333213329315,0.003867051564157009,background,P3,LEVEL_V,16,2
2118,original_LS-537_1_5,0.6403753757476807,0.012963615357875824,thyrocyte,P3,LEVEL_V,13,10
2119,original_LS-070_4_0,0.4602143466472626,0.0,background,P3,LEVEL_V,28,0
2120,original_LS-065_0_5,0.0019066390814259648,0.03583211824297905,background,P3,LEVEL_V,1,9
2121,original_LS-189_5_7,0.0,0.024767547845840454,background,P3,LEVEL_V,0,3
2122,original_LS-537_1_6,0.0,0.09260820597410202,background,P3,LEVEL_V,0,6
2123,original_LS-065_0_3,0.011236146092414856,0.0,background,P3,LEVEL_V,2,0
2124,original_LS-261_4_3,0.0,0.0004346825007814914,background,P3,LEVEL_V,6,4
2125,original_LS-365_2_3,0.47900113463401794,0.006401706486940384,thyrocyte,P3,LEVEL_V,26,2
2126,original_LS-070_3_7,0.1703621745109558,0.0,background,P3,LEVEL_V,8,0
2127,original_LS-365_1_4,0.16085849702358246,0.02968761883676052,background,P3,LEVEL_V,15,1
2128,original_LS-065_2_0,0.0,0.0035817427560687065,background,P3,LEVEL_V,0,2
2129,original_LS-070_5_1,0.1665450483560562,0.0,background,P3,LEVEL_V,7,0
2130,original_LS-261_2_0,0.0,0.7205000519752502,confounder,P3,LEVEL_V,0,2
2131,original_LS-189_1_7,0.004625466652214527,0.009330940432846546,background,P3,LEVEL_V,1,1
2132,original_LS-444_2_5,0.40037915110588074,0.03469283506274223,thyrocyte,P3,LEVEL_V,37,2
2133,original_LS-261_1_2,0.0,0.3893309533596039,confounder,P3,LEVEL_V,0,3
2134,original_LS-365_1_7,0.04332902282476425,0.0,background,P3,LEVEL_V,4,0
2135,original_LS-091_1_4,0.23551228642463684,0.0,background,P3,LEVEL_V,18,0
2136,original_LS-065_3_7,0.10464172065258026,0.009266410022974014,background,P3,LEVEL_V,4,4
2137,original_LS-051_0_1,0.12388581782579422,0.0,thyrocyte,P3,LEVEL_V,3,0
2138,original_LS-267_0_5,0.0,0.16591107845306396,background,P3,LEVEL_V,0,7
2139,original_LS-065_4_0,0.18653057515621185,0.01745481602847576,thyrocyte,P3,LEVEL_V,15,3
2140,original_LS-267_0_6,0.0,0.0765375941991806,background,P3,LEVEL_V,0,5
2141,original_LS-261_2_2,0.32313790917396545,0.0,thyrocyte,P3,LEVEL_V,16,0
2142,original_LS-189_3_7,0.0,0.07044128328561783,background,P3,LEVEL_V,0,7
2143,original_LS-091_5_1,0.0,0.0015873013762757182,background,P3,LEVEL_V,0,1
2144,original_LS-189_4_4,0.0,0.17849910259246826,background,P3,LEVEL_V,0,21
2145,original_LS-365_4_5,0.16249807178974152,0.015919506549835205,background,P3,LEVEL_V,19,4
2146,original_LS-065_0_1,0.0,0.008835128508508205,background,P3,LEVEL_V,0,9
2147,original_LS-537_3_7,0.2108488827943802,0.008358871564269066,background,P3,LEVEL_V,8,7
2148,original_LS-051_0_3,0.0,0.0,background,P3,LEVEL_V,2,0
2149,original_LS-365_1_3,0.08246336132287979,0.057808466255664825,background,P3,LEVEL_V,16,3
2150,original_LS-365_1_2,0.3878520727157593,0.00979654211550951,background,P3,LEVEL_V,23,4
2151,original_LS-065_2_5,0.3095916211605072,0.0,background,P3,LEVEL_V,26,0
2152,original_LS-261_2_6,0.0,0.3462662100791931,confounder,P3,LEVEL_V,0,8
2153,original_LS-444_5_4,0.0,0.095401830971241,confounder,P3,LEVEL_V,0,3
2154,original_LS-267_2_1,0.3162045478820801,0.0018014980014413595,background,P3,LEVEL_V,17,2
2155,original_LS-127_1_3,0.06648793071508408,0.0,background,P3,LEVEL_V,18,0
2156,original_LS-420_3_5,0.35136038064956665,0.031670473515987396,thyrocyte,P3,LEVEL_V,41,1
2157,original_LS-444_1_6,0.4189285635948181,0.0,thyrocyte,P3,LEVEL_V,24,0
2158,original_LS-070_1_0,0.11143236607313156,0.0,background,P3,LEVEL_V,5,0
2159,original_LS-365_4_6,0.041362348943948746,0.1001477763056755,background,P3,LEVEL_V,16,3
2160,original_LS-537_0_4,0.0,0.03955000266432762,background,P3,LEVEL_V,0,4
2161,original_LS-065_1_1,0.030114635825157166,0.008779995143413544,background,P3,LEVEL_V,5,3
2162,original_LS-189_0_4,0.0,0.2446291446685791,background,P3,LEVEL_V,0,14
2163,original_LS-420_3_6,0.08188881725072861,0.07323940098285675,background,P3,LEVEL_V,14,4
2164,original_LS-051_4_2,0.0032208780758082867,0.0,background,P3,LEVEL_V,15,0
2165,original_LS-051_3_4,0.17671625316143036,0.0,thyrocyte,P3,LEVEL_V,19,0
2166,original_LS-365_0_3,0.013886969536542892,0.07686111330986023,background,P3,LEVEL_V,6,5
2167,original_LS-189_5_3,0.0,0.11292076110839844,confounder,P3,LEVEL_V,0,8
2168,original_LS-420_2_1,0.5754459500312805,0.0,thyrocyte,P3,LEVEL_V,118,0
2169,original_LS-444_0_1,0.005384296178817749,0.0016257124952971935,background,P3,LEVEL_V,2,2
2170,original_LS-537_4_1,0.0610741451382637,0.13896243274211884,background,P3,LEVEL_V,5,16
2171,original_LS-420_1_3,0.5142520666122437,0.0,background,P3,LEVEL_V,98,1
2172,original_LS-420_0_0,0.0,0.20979614555835724,background,P3,LEVEL_V,0,11
2173,original_LS-189_2_7,0.013260935433208942,0.012770977802574635,background,P3,LEVEL_V,3,6
2174,original_LS-070_2_3,0.42991456389427185,0.0,thyrocyte,P3,LEVEL_V,29,0
2175,original_LS-051_3_3,0.29897788166999817,0.0,thyrocyte,P3,LEVEL_V,37,0
2176,original_LS-261_5_1,0.0,0.04474857822060585,confounder,P3,LEVEL_V,0,4
2177,original_LS-070_4_1,0.5208979845046997,0.0,thyrocyte,P3,LEVEL_V,37,0
2178,original_LS-444_5_2,0.1483333855867386,0.0,background,P3,LEVEL_V,3,0
2179,original_LS-070_5_0,0.12813502550125122,0.0,thyrocyte,P3,LEVEL_V,4,0
2180,original_LS-267_0_0,0.0,0.025490490719676018,background,P3,LEVEL_V,0,2
2181,original_LS-261_1_7,0.0,0.08813149482011795,confounder,P3,LEVEL_V,0,3
2182,original_LS-065_3_3,0.39593055844306946,0.0,thyrocyte,P3,LEVEL_V,39,0
2183,original_LS-261_4_1,0.0,0.2841015160083771,confounder,P3,LEVEL_V,0,5
2184,original_LS-065_1_3,0.28130748867988586,0.0,thyrocyte,P3,LEVEL_V,32,0
2185,original_LS-444_4_3,0.1739569455385208,0.0037952205166220665,background,P3,LEVEL_V,11,3
2186,original_LS-365_3_7,0.0,0.0,background,P3,LEVEL_V,1,0
2187,original_LS-267_1_3,0.34436970949172974,0.0,thyrocyte,P3,LEVEL_V,12,2
2188,original_LS-051_4_3,0.0032783690840005875,0.0,background,P3,LEVEL_V,14,0
2189,original_LS-444_2_1,0.09796468168497086,0.01886836439371109,background,P3,LEVEL_V,16,4
2190,original_LS-267_4_8,0.0,0.0013951314613223076,background,P3,LEVEL_V,0,1
2191,original_LS-444_0_3,0.0,0.0014679462183266878,background,P3,LEVEL_V,0,4
2192,original_LS-127_0_4,0.0,0.0,background,P3,LEVEL_V,1,0
2193,original_LS-444_1_0,0.45095765590667725,0.00032109295716509223,thyrocyte,P3,LEVEL_V,29,1
2194,original_LS-261_5_3,0.0,0.055563077330589294,background,P3,LEVEL_V,0,2
2195,original_LS-091_4_5,0.0,0.19629031419754028,confounder,P3,LEVEL_V,0,7
2196,original_LS-537_0_8,0.00018773436022456735,0.0,background,P3,LEVEL_V,1,0
2197,original_LS-051_4_1,0.10672620683908463,0.0,background,P3,LEVEL_V,7,0
2198,original_LS-127_3_5,0.120509572327137,0.0,background,P3,LEVEL_V,5,0
2199,original_LS-051_2_0,0.08157183974981308,0.0,background,P3,LEVEL_V,29,0
2200,original_LS-189_5_0,0.0,0.04263646528124809,background,P3,LEVEL_V,1,5
2201,original_LS-261_1_5,0.0,0.24196380376815796,confounder,P3,LEVEL_V,0,2
2202,original_LS-261_2_4,0.0,0.3353997468948364,confounder,P3,LEVEL_V,1,4
2203,original_LS-537_2_5,0.2126205563545227,0.003624466946348548,background,P3,LEVEL_V,9,12
2204,original_LS-261_0_5,0.0,0.19368332624435425,confounder,P3,LEVEL_V,0,2
2205,original_LS-261_4_5,0.0,0.24084515869617462,confounder,P3,LEVEL_V,0,3
2206,original_LS-070_3_2,0.4267907738685608,0.0,background,P3,LEVEL_V,28,0
2207,original_LS-267_2_3,0.5197271108627319,0.0,thyrocyte,P3,LEVEL_V,39,0
2208,original_LS-444_0_4,0.0075518544763326645,0.0014493146445602179,background,P3,LEVEL_V,1,1
2209,original_LS-070_0_1,0.0,0.0,background,P3,LEVEL_V,1,0
2210,original_LS-365_4_0,0.0,0.0404471792280674,background,P3,LEVEL_V,0,2
2211,original_LS-189_2_3,0.09275377541780472,0.07498794049024582,background,P3,LEVEL_V,6,12
2212,original_LS-070_5_6,0.22754549980163574,0.0,thyrocyte,P3,LEVEL_V,4,0
2213,original_LS-267_1_6,0.0,0.0019693668000400066,background,P3,LEVEL_V,0,1
2214,original_LS-261_3_4,0.0,0.07455815374851227,confounder,P3,LEVEL_V,1,2
2215,original_LS-091_4_7,0.0,0.03793264925479889,background,P3,LEVEL_V,0,1
2216,original_LS-537_2_2,0.3338417708873749,0.03615009784698486,thyrocyte,P3,LEVEL_V,14,19
2217,original_LS-420_2_4,0.5099983215332031,0.020219560712575912,thyrocyte,P3,LEVEL_V,95,1
2218,original_LS-091_5_6,0.0,0.05377814173698425,confounder,P3,LEVEL_V,0,1
2219,original_LS-091_3_2,0.0,0.005786777473986149,background,P3,LEVEL_V,0,10
2220,original_LS-420_4_3,0.0,0.2162064015865326,background,P3,LEVEL_V,0,7
2221,original_LS-091_2_0,0.0,0.1615356206893921,background,P3,LEVEL_V,0,14
2222,original_LS-420_0_6,0.0,0.018382258713245392,background,P3,LEVEL_V,0,2
2223,original_LS-365_2_4,0.07898703962564468,0.012654987163841724,background,P3,LEVEL_V,7,1
2224,original_LS-189_1_5,0.0,0.1566508263349533,background,P3,LEVEL_V,0,10
2225,original_LS-065_3_2,0.17987920343875885,0.0,thyrocyte,P3,LEVEL_V,17,0
2226,original_LS-267_3_6,0.464401513338089,0.00028385361656546593,thyrocyte,P3,LEVEL_V,10,4
2227,original_LS-127_3_3,0.3358597457408905,0.0,background,P3,LEVEL_V,27,0
2228,original_LS-261_3_7,0.0,0.07144302874803543,confounder,P3,LEVEL_V,0,1
2229,original_LS-070_2_0,0.1575344353914261,0.0,thyrocyte,P3,LEVEL_V,10,0
2230,original_LS-365_2_5,0.05564386397600174,0.0,background,P3,LEVEL_V,14,0
2231,original_LS-267_4_6,0.0,0.05904517322778702,background,P3,LEVEL_V,0,3
2232,original_LS-537_1_4,0.22102072834968567,0.03712094575166702,background,P3,LEVEL_V,29,12
2233,original_LS-091_1_5,0.0,0.07454055547714233,background,P3,LEVEL_V,3,8
2234,original_LS-065_3_6,0.10615832358598709,0.0,background,P3,LEVEL_V,11,0
2235,original_LS-420_0_7,0.0,0.02006746269762516,background,P3,LEVEL_V,0,3
2236,original_LS-537_1_2,0.0,0.15337726473808289,background,P3,LEVEL_V,0,10
2237,original_LS-365_3_1,0.2521805167198181,0.008423326537013054,background,P3,LEVEL_V,14,3
2238,original_LS-070_4_2,0.5794797539710999,0.0,thyrocyte,P3,LEVEL_V,34,0
2239,original_LS-091_4_2,0.0,0.27941054105758667,background,P3,LEVEL_V,0,15
2240,original_LS-189_4_7,0.0,0.24265968799591064,background,P3,LEVEL_V,0,15
2241,original_LS-051_1_1,0.3315199911594391,0.0,thyrocyte,P3,LEVEL_V,49,0
2242,original_LS-261_2_3,0.38222742080688477,0.007400274742394686,thyrocyte,P3,LEVEL_V,25,2
2243,original_LS-444_1_1,0.22754105925559998,9.943982877302915e-05,background,P3,LEVEL_V,19,1
2244,original_LS-261_2_1,0.0,0.09272070974111557,background,P3,LEVEL_V,0,2
2245,original_LS-065_3_1,0.3261624872684479,0.009925034828484058,thyrocyte,P3,LEVEL_V,23,2
2246,original_LS-051_2_3,0.286333292722702,0.0,thyrocyte,P3,LEVEL_V,45,0
2247,original_LS-420_1_5,0.4590320289134979,0.0,thyrocyte,P3,LEVEL_V,40,0
2248,original_LS-065_1_7,0.007825716398656368,0.0008982843137346208,background,P3,LEVEL_V,2,5
2249,original_LS-365_5_2,0.0008778069750405848,0.06154073402285576,background,P3,LEVEL_V,1,2
2250,original_LS-444_5_1,0.0,0.0,background,P3,LEVEL_V,0,1
2251,original_LS-365_1_6,0.058361854404211044,0.0,background,P3,LEVEL_V,12,0
2252,original_LS-267_5_5,0.0,0.023995324969291687,background,P3,LEVEL_V,0,2
2253,original_LS-537_3_1,0.1404300034046173,0.06655337661504745,thyrocyte,P3,LEVEL_V,7,10
2254,original_LS-537_1_1,0.0004289353673812002,0.15538692474365234,background,P3,LEVEL_V,1,7
2255,original_LS-091_5_0,0.0,0.021296372637152672,background,P3,LEVEL_V,0,1
2256,original_LS-065_5_5,0.0,0.0011114142835140228,background,P3,LEVEL_V,0,1
2257,original_LS-420_3_1,0.294697642326355,0.0005304722581058741,thyrocyte,P3,LEVEL_V,34,1
2258,original_LS-070_1_2,0.08058839291334152,0.0,thyrocyte,P3,LEVEL_V,2,0
2259,original_LS-261_0_1,0.0,0.0,background,P3,LEVEL_V,0,1
2260,original_LS-091_3_5,0.0,0.14615334570407867,background,P3,LEVEL_V,0,8
2261,original_LS-420_3_0,0.012659049592912197,0.0,background,P3,LEVEL_V,19,0
2262,original_LS-537_2_1,0.308109313249588,0.029376864433288574,thyrocyte,P3,LEVEL_V,9,10
2263,original_LS-537_4_3,0.3929755687713623,0.07480693608522415,background,P3,LEVEL_V,24,22
2264,original_LS-267_3_2,0.3534363806247711,0.03157012537121773,background,P3,LEVEL_V,17,5
2265,original_LS-070_5_4,0.14579114317893982,0.0,background,P3,LEVEL_V,5,0
2266,original_LS-070_4_6,0.37258970737457275,0.0,background,P3,LEVEL_V,16,0
2267,original_LS-537_5_2,0.0,0.07057090848684311,background,P3,LEVEL_V,0,7
2268,original_LS-444_3_3,0.30594441294670105,0.004160857293754816,background,P3,LEVEL_V,28,1
2269,original_LS-091_4_4,0.014993570744991302,0.022296400740742683,background,P3,LEVEL_V,1,6
2270,original_LS-070_3_3,0.6275976896286011,0.0,thyrocyte,P3,LEVEL_V,39,0
2271,original_LS-420_4_4,0.0,0.16823507845401764,background,P3,LEVEL_V,0,4
2272,original_LS-091_4_0,0.0,0.05778007581830025,confounder,P3,LEVEL_V,0,3
2273,original_LS-537_2_4,0.2149115651845932,0.040044791996479034,background,P3,LEVEL_V,37,12
2274,original_LS-365_4_2,0.02191159687936306,0.2686125636100769,background,P3,LEVEL_V,19,6
2275,original_LS-051_5_2,0.27990007400512695,0.0,thyrocyte,P3,LEVEL_V,4,0
2276,original_LS-267_2_7,0.0,0.06656072288751602,background,P3,LEVEL_V,0,3
2277,original_LS-267_4_3,0.0,0.022430025041103363,background,P3,LEVEL_V,0,1
2278,original_LS-070_0_8,0.0,0.0,background,P3,LEVEL_V,1,0
2279,original_LS-070_4_3,0.49774864315986633,0.0,thyrocyte,P3,LEVEL_V,34,0
2280,original_LS-267_0_4,0.0,0.05351908877491951,background,P3,LEVEL_V,0,5
2281,original_LS-444_2_2,0.1926898956298828,0.008615759201347828,background,P3,LEVEL_V,26,1
2282,original_LS-261_3_3,0.06514308601617813,0.004783577751368284,background,P3,LEVEL_V,28,2
2283,original_LS-065_4_3,0.26193252205848694,0.0,thyrocyte,P3,LEVEL_V,15,0
2284,original_LS-444_3_5,0.05741925910115242,0.06911325454711914,background,P3,LEVEL_V,7,5
2285,original_LS-444_5_5,0.13818491995334625,0.0436185747385025,background,P3,LEVEL_V,5,4
2286,original_LS-420_2_5,0.4329235255718231,0.09591799229383469,thyrocyte,P3,LEVEL_V,76,2
2287,original_LS-267_5_6,0.0,0.03631611913442612,background,P3,LEVEL_V,0,2
2288,original_LS-070_5_2,0.3374006152153015,0.0,thyrocyte,P3,LEVEL_V,9,0
2289,original_LS-051_1_4,0.13114328682422638,0.0,thyrocyte,P3,LEVEL_V,17,0
2290,original_LS-444_0_6,0.000271204044111073,0.0,background,P3,LEVEL_V,2,0
2291,original_LS-189_0_7,0.0,0.036023762077093124,background,P3,LEVEL_V,0,2
2292,original_LS-537_0_1,0.0,0.02748660184442997,background,P3,LEVEL_V,0,2
2293,original_LS-189_3_1,0.3527910113334656,0.012674679048359394,thyrocyte,P3,LEVEL_V,12,4
2294,original_LS-365_4_7,7.822260522516444e-05,0.0,background,P3,LEVEL_V,5,0
2295,original_LS-261_2_7,0.0,0.20833151042461395,background,P3,LEVEL_V,0,4
2296,original_LS-189_4_2,0.0009391464991495013,0.23158039152622223,background,P3,LEVEL_V,3,16
2297,original_LS-051_0_5,0.15746378898620605,0.0,background,P3,LEVEL_V,11,0
2298,original_LS-051_5_3,0.000515053397975862,0.0,background,P3,LEVEL_V,6,0
2299,original_LS-091_3_1,0.0,0.2258981466293335,confounder,P3,LEVEL_V,0,10
2300,original_LS-537_2_7,0.0,0.12163668125867844,background,P3,LEVEL_V,0,8
2301,original_LS-070_5_5,0.001328656799159944,0.0,background,P3,LEVEL_V,1,0
2302,original_LS-267_2_5,0.6517630815505981,0.0009317820076830685,thyrocyte,P3,LEVEL_V,42,3
2303,original_LS-051_2_5,0.16121749579906464,0.0,thyrocyte,P3,LEVEL_V,15,0
2304,original_LS-065_3_4,0.15743015706539154,0.0,thyrocyte,P3,LEVEL_V,22,0
2305,original_LS-267_1_4,0.0,1.5495586467295652e-06,background,P3,LEVEL_V,1,6
2306,original_LS-070_2_7,0.3536112308502197,0.0,thyrocyte,P3,LEVEL_V,18,0
2307,original_LS-267_3_7,0.0,0.08036140352487564,background,P3,LEVEL_V,0,4
2308,original_LS-267_3_0,0.0,0.06735656410455704,background,P3,LEVEL_V,0,2
2309,original_LS-267_4_4,0.13112467527389526,0.0007277482654899359,thyrocyte,P3,LEVEL_V,2,4
2310,original_LS-365_0_2,0.009212835691869259,0.05285700410604477,background,P3,LEVEL_V,1,5
2311,original_LS-189_4_1,0.003703671507537365,0.24912306666374207,background,P3,LEVEL_V,3,12
2312,original_LS-189_2_1,0.4987618625164032,0.011620257049798965,thyrocyte,P3,LEVEL_V,12,5
2313,original_LS-127_1_4,0.3053942322731018,0.0,thyrocyte,P3,LEVEL_V,11,0
2314,original_LS-051_2_4,0.3252899944782257,0.0,thyrocyte,P3,LEVEL_V,48,0
2315,original_LS-365_2_7,2.9446584903780604e-06,0.0,background,P3,LEVEL_V,1,0
2316,original_LS-051_3_0,0.07383867353200912,0.0,background,P3,LEVEL_V,11,0
2317,original_LS-537_0_3,0.0,0.022735586389899254,background,P3,LEVEL_V,0,4
2318,original_LS-444_4_4,0.0,0.136893630027771,background,P3,LEVEL_V,2,3
2319,original_LS-365_3_5,0.03904448449611664,0.004295813385397196,background,P3,LEVEL_V,6,1
2320,original_LS-070_1_7,0.42120933532714844,0.0,thyrocyte,P3,LEVEL_V,19,0
2321,original_LS-537_0_7,0.12639114260673523,0.04473916068673134,background,P3,LEVEL_V,8,6
2322,original_LS-420_1_6,0.0,0.0026724874041974545,background,P3,LEVEL_V,1,1
2323,original_LS-365_5_3,0.0027743675746023655,0.012824165634810925,background,P3,LEVEL_V,3,4
2324,original_LS-070_3_6,0.286526620388031,0.0,background,P3,LEVEL_V,16,0
2325,original_LS-065_4_5,0.0,0.0002890352043323219,background,P3,LEVEL_V,0,1
2326,original_LS-267_0_3,0.0,0.11045707762241364,background,P3,LEVEL_V,2,3
2327,original_LS-267_4_7,0.0,0.028349919244647026,background,P3,LEVEL_V,0,2
2328,original_LS-444_5_0,0.005130519159138203,0.010208815336227417,background,P3,LEVEL_V,2,2
2329,original_LS-537_3_3,0.6144416332244873,0.026269594207406044,thyrocyte,P3,LEVEL_V,36,16
2330,original_LS-444_3_7,0.03886732831597328,0.00987243466079235,background,P3,LEVEL_V,7,5
2331,original_LS-537_3_2,0.574289083480835,0.05357199162244797,thyrocyte,P3,LEVEL_V,25,10
2332,original_LS-537_5_4,0.0,0.03447357565164566,background,P3,LEVEL_V,0,2
2333,original_LS-091_3_6,0.0,0.15791082382202148,confounder,P3,LEVEL_V,0,6
2334,original_LS-444_3_0,0.0016331112710759044,0.0074244337156414986,background,P3,LEVEL_V,5,2
2335,original_LS-365_4_1,0.36090752482414246,0.02211470901966095,thyrocyte,P3,LEVEL_V,13,4
2336,original_LS-537_4_7,0.06799695640802383,0.0,background,P3,LEVEL_V,13,0
2337,original_LS-420_3_7,0.0,0.14432883262634277,background,P3,LEVEL_V,0,2
2338,original_LS-420_1_2,0.6881909370422363,0.007344807963818312,thyrocyte,P3,LEVEL_V,108,2
2339,original_LS-065_5_1,0.2498711198568344,0.0,thyrocyte,P3,LEVEL_V,15,0
2340,original_LS-189_3_0,0.0,0.1670888066291809,background,P3,LEVEL_V,0,16
2341,original_LS-444_2_4,0.5787648558616638,0.005014999769628048,background,P3,LEVEL_V,57,1
2342,original_LS-051_1_0,5.0518076022854075e-05,0.0,background,P3,LEVEL_V,16,0
2343,original_LS-070_0_4,0.015281746163964272,0.0,background,P3,LEVEL_V,1,0
2344,original_LS-091_2_4,0.4418720602989197,0.0,background,P3,LEVEL_V,41,0
2345,original_LS-189_0_1,0.0,0.16344279050827026,background,P3,LEVEL_V,0,12
2346,original_LS-189_3_6,0.0,0.18914960324764252,background,P3,LEVEL_V,0,15
2347,original_LS-091_1_3,0.0859285295009613,0.019039126113057137,thyrocyte,P3,LEVEL_V,5,1
2348,original_LS-261_4_7,0.0,0.14710496366024017,confounder,P3,LEVEL_V,0,2
2349,original_LS-091_4_1,0.0,0.150082066655159,confounder,P3,LEVEL_V,0,10
2350,original_LS-070_2_6,0.5164531469345093,0.0,thyrocyte,P3,LEVEL_V,36,0
2351,original_LS-420_0_2,1.9575885801259574e-07,0.19660857319831848,confounder,P3,LEVEL_V,2,8
2352,original_LS-051_3_1,0.0004568711738102138,0.0,background,P3,LEVEL_V,5,0
2353,original_LS-127_2_4,0.5515344738960266,0.0,background,P3,LEVEL_V,25,0
2354,original_LS-127_0_3,0.00015845103189349174,0.0,background,P3,LEVEL_V,3,0
2355,original_LS-537_2_6,0.0,0.12865246832370758,background,P3,LEVEL_V,0,6
2356,original_LS-537_0_5,0.0,0.040105558931827545,background,P3,LEVEL_V,0,4
2357,original_LS-365_0_1,0.0,0.00770882423967123,background,P3,LEVEL_V,0,3
2358,original_LS-267_2_0,0.0,0.08511655777692795,background,P3,LEVEL_V,0,4
2359,original_LS-365_2_6,0.046329643577337265,0.14126411080360413,background,P3,LEVEL_V,5,2
2360,original_LS-261_0_8,0.0,0.0008328118710778654,background,P3,LEVEL_V,0,1
2361,original_LS-444_0_0,0.0,0.0,background,P3,LEVEL_V,4,0
2362,original_LS-051_1_2,0.29483357071876526,0.0,thyrocyte,P3,LEVEL_V,38,0
2363,original_LS-261_0_6,0.0,0.2290375679731369,confounder,P3,LEVEL_V,0,4
2364,original_LS-189_0_3,0.0,0.1867176741361618,background,P3,LEVEL_V,0,13
2365,original_LS-365_1_5,0.37899360060691833,0.0027223771903663874,background,P3,LEVEL_V,30,3
2366,original_LS-070_1_3,0.229363352060318,0.0,thyrocyte,P3,LEVEL_V,9,0
2367,original_LS-091_4_3,0.0008676929282955825,0.08124978840351105,background,P3,LEVEL_V,1,16
2368,original_LS-420_2_2,0.674454927444458,0.0002590538642834872,thyrocyte,P3,LEVEL_V,139,1
2369,original_LS-537_2_3,0.3724892735481262,0.024680837988853455,thyrocyte,P3,LEVEL_V,23,15
2370,original_LS-537_3_5,0.040444716811180115,0.0023386802058666945,background,P3,LEVEL_V,3,8
2371,original_LS-127_4_3,0.010709967464208603,0.0,background,P3,LEVEL_V,11,0
2372,original_LS-261_2_5,0.0,0.17497414350509644,confounder,P3,LEVEL_V,0,3
2373,original_LS-365_2_1,0.5086233615875244,0.0,thyrocyte,P3,LEVEL_V,31,0
2374,original_LS-070_2_2,0.2660278379917145,0.0,background,P3,LEVEL_V,16,0
2375,original_LS-189_2_6,0.023772234097123146,0.08692093938589096,background,P3,LEVEL_V,2,14
2376,original_LS-091_2_5,0.0,0.10797600448131561,background,P3,LEVEL_V,3,9
2377,original_LS-365_3_0,2.2814741896581836e-05,0.0013658934039995074,background,P3,LEVEL_V,2,2
2378,original_LS-365_4_3,0.2319885641336441,0.022709593176841736,background,P3,LEVEL_V,25,6
2379,original_LS-091_3_0,0.0,0.1272990107536316,confounder,P3,LEVEL_V,0,7
2380,original_LS-261_5_4,0.0,0.003647127188742161,background,P3,LEVEL_V,0,1
2381,original_LS-070_2_4,0.6291701197624207,0.0,thyrocyte,P3,LEVEL_V,40,0
2382,original_LS-267_4_5,0.0717833861708641,0.0023627886548638344,background,P3,LEVEL_V,5,5
